Country,EventId,City,Date,Time,fir_filled_against_report,fir_number,Postal_zipcode,Latitude,Longitude,Street_name,assaliants,ocassion,target,witnesses,Injured,casualties,description,weapon_use,shooting,crime_type,Hour,Year,Month,Day
Pakistan,ISB-2292,Lahore,1/13/2016,2:45 AM,Yes,83315,54700,33.7231104,73.1039038,"Gamal Abdul Naseer Road, Islamabad, Pakistan",1,Public Holiday,Govt Agency,9,4,5,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Yes,No,Snatching,2,2016,1,Wed
Pakistan,ISB-5873,Lahore,9/3/2016,12:13 PM,Yes,7458,54000,33.7267779,73.0943343,"Parliament Lodges Lane, Islamabad, Pakistan",7,Public Holiday,Govt Agency,10,3,8,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",No,No,Assualt,12,2016,9,Sat
Pakistan,ISB-4072,Lahore,12/23/2014,11:44 PM,Yes,99418,54700,33.6730641,73.0674639,"Sahibzada Abdul Qayyum Road, Islamabad 44790, Pakistan",6,Public Holiday,Govt Agency,5,9,3,Fusce consequat. Nulla nisl. Nunc nisl.,Yes,Yes,Attempted Murder,23,2014,12,Tues
Pakistan,ISB-1537,Lahore,9/28/2014,8:11 PM,Yes,11096,54700,33.7173893,73.0604389,"Marvi Road, Islamabad, Pakistan",1,Public Holiday,Govt Agency,10,10,6,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",Yes,Yes,Assualt,20,2014,9,Sun
Pakistan,ISB-5090,Lahore,11/13/2012,10:10 PM,Yes,44169,54700,33.7076654,73.0361003,"F-8/1, Islamabad, Pakistan",10,Public Holiday,Govt Agency,4,6,5,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",No,No,Assualt,22,2012,11,Tues
Pakistan,ISB-8948,Lahore,3/4/2014,10:35 AM,Yes,31887,54700,33.7260395,73.049815,"Gomal Road, Islamabad, Pakistan",2,Public Holiday,Govt Agency,1,3,4,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",No,No,Hit and Run,10,2014,3,Tues
Pakistan,ISB-9330,Lahore,8/20/2016,8:01 AM,Yes,20827,54880,33.691817,73.0006774,"F-10/2, Islamabad, Pakistan",10,Public Holiday,Govt Agency,10,1,6,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",No,Yes,Assualt,8,2016,8,Sat
Pakistan,ISB-7828,Lahore,4/9/2012,6:15 AM,Yes,23866,54880,33.7248865,73.0958642,"G-5/2, Islamabad, Pakistan",4,Public Holiday,Govt Agency,6,3,3,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Yes,No,Assualt,6,2012,4,Mon
Pakistan,ISB-7331,Lahore,4/30/2014,8:44 AM,Yes,49125,54700,33.7205623,73.0892245,"G-6/3, Islamabad, Pakistan",5,Public Holiday,Govt Agency,3,7,7,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",Yes,Yes,Assualt,8,2014,4,Wed
Pakistan,ISB-6853,Lahore,3/9/2017,6:49 PM,No,NA,54000,33.6835995,72.9929279,"Bheka Saiyidaan, Islamabad, Pakistan",6,Public Holiday,Govt Agency,8,5,1,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,Yes,Yes,Assualt,18,2017,3,Thurs
Pakistan,ISB-1682,Lahore,12/13/2015,11:47 AM,Yes,63025,54000,33.6944372,73.0119187,"House No 7 Street 57, Islamabad, Pakistan",8,Public Holiday,Govt Agency,9,9,2,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,Yes,Yes,Assualt,11,2015,12,Sun
Pakistan,ISB-8491,Lahore,11/20/2015,11:15 AM,Yes,61982,54880,33.729007,73.1714214,"Jillani Town Road, Islamabad, Pakistan",6,Public Holiday,Govt Agency,3,4,8,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Yes,Yes,Assualt,11,2015,11,Fri
Pakistan,ISB-2339,Lahore,4/19/2015,11:02 PM,Yes,46194,54880,33.6614381,73.0693043,"I-8/1, Islamabad, Pakistan",5,Public Holiday,Govt Agency,5,3,5,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,Yes,No,Hit and Run,23,2015,4,Sun
Pakistan,ISB-8281,Lahore,3/21/2016,10:55 PM,Yes,46477,54700,41.5339745,-73.584243,"House # 2 Street 34, Islamabad, Pakistan",4,Public Holiday,Govt Agency,3,3,7,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Yes,Yes,Snatching,22,2016,3,Mon
Pakistan,ISB-6188,Lahore,1/5/2014,8:11 PM,No,NA,54700,33.6745884,73.0189082,"3rd Road, G-10 Markaz, Islamabad, Pakistan",2,Public Holiday,Govt Agency,5,5,8,In congue. Etiam justo. Etiam pretium iaculis justo.,Yes,No,Assualt,20,2014,1,Sun
Pakistan,ISB-8870,Lahore,2/19/2012,3:04 PM,Yes,15633,54000,33.6473008,73.0375129,"Korang Road, Islamabad, Pakistan",8,Public Holiday,Govt Agency,2,7,4,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",No,No,Attempted Murder,15,2012,2,Sun
Pakistan,ISB-2014,Lahore,1/20/2016,4:08 PM,Yes,43786,54880,33.7057402,73.0370376,"Street 33, Islamabad, Pakistan",8,Public Holiday,Govt Agency,10,7,1,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,Yes,Yes,Assualt,16,2016,1,Wed
Pakistan,ISB-3597,Lahore,2/7/2012,1:15 PM,No,NA,54700,33.7161476,73.0116498,"Jogging Track, Islamabad, Pakistan",8,Public Holiday,Govt Agency,2,10,2,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Yes,Yes,Attempted Murder,13,2012,2,Tues
Pakistan,ISB-3822,Lahore,10/21/2012,4:54 AM,Yes,7874,54000,33.6834717,72.9800115,"F-11/2, Islamabad, Pakistan",1,Public Holiday,Govt Agency,2,7,5,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,Yes,Yes,Assualt,4,2012,10,Sun
Pakistan,ISB-1388,Lahore,5/23/2012,2:05 PM,Yes,5504,54700,33.7098029,73.0573145,"Block I, Islamabad, Pakistan",1,Public Holiday,Govt Agency,5,9,9,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Yes,Yes,Assualt,14,2012,5,Wed
Pakistan,ISB-1609,Lahore,2/19/2013,1:11 AM,Yes,58346,54000,33.6746823,73.0504471,"Service Road East, H9 College, Islamabad, Pakistan",10,Public Holiday,Govt Agency,4,10,5,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",Yes,Yes,Attempted Murder,1,2013,2,Tues
Pakistan,ISB-8666,Lahore,8/24/2016,12:01 PM,No,NA,54700,33.6680018,73.003814,"Phase 4, Islamabad, Pakistan",5,Public Holiday,Govt Agency,1,10,9,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,Yes,Yes,Attempted Murder,12,2016,8,Wed
Pakistan,ISB-5930,Lahore,7/20/2013,3:14 AM,Yes,60626,54700,33.7205623,73.0892245,"G-6/3, Islamabad, Pakistan",8,Public Holiday,Govt Agency,3,6,5,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Yes,No,Snatching,3,2013,7,Sat
Pakistan,ISB-3407,Lahore,1/5/2012,7:44 AM,Yes,7399,54700,33.6834313,73.0567611,"H-8/2, Islamabad, Pakistan",6,Public Holiday,Govt Agency,3,7,5,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Yes,Yes,Attempted Murder,7,2012,1,Thurs
Pakistan,ISB-3665,Lahore,11/4/2014,6:06 PM,Yes,74963,54700,33.7137473,73.0170448,"Street 5, Islamabad 54000, Pakistan",9,Public Holiday,Govt Agency,4,9,9,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,Yes,No,Assualt,18,2014,11,Tues
Pakistan,ISB-6593,Lahore,3/31/2017,6:03 PM,Yes,78281,54700,33.5414484,73.1467982,"Kahuta Road, Islamabad, Pakistan",10,Public Holiday,Govt Agency,2,4,4,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,Yes,Yes,Assualt,18,2017,3,Fri
Pakistan,ISB-1850,Lahore,9/26/2016,1:13 PM,Yes,2045,54700,33.6716689,73.0749446,"Market Parking 2, Islamabad, Pakistan",9,Public Holiday,Govt Agency,1,9,4,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,Yes,Yes,Assualt,13,2016,9,Mon
Pakistan,ISB-9654,Lahore,12/8/2013,3:38 AM,Yes,19705,54880,33.7218183,73.0502708,"Street 16, Islamabad, Pakistan",5,Public Holiday,Govt Agency,9,6,1,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",Yes,Yes,Assualt,3,2013,12,Sun
Pakistan,ISB-4475,Lahore,9/9/2016,9:26 PM,Yes,13748,54880,33.6843312,72.9884995,"F-11 Markaz, Islamabad, Pakistan",2,Public Holiday,Govt Agency,2,9,3,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,Yes,Yes,Snatching,21,2016,9,Fri
Pakistan,ISB-3320,Lahore,1/13/2013,11:27 AM,No,NA,54700,33.7085395,73.0901791,"Bari Imam Adda, Khayaban-e-Suhrwardy, Islamabad 54000, Pakistan",9,Public Holiday,Govt Agency,8,4,9,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Yes,No,Assualt,11,2013,1,Sun
Pakistan,ISB-2396,Lahore,1/6/2015,9:25 AM,Yes,55862,54880,33.7277802,73.0729934,"F-6, Islamabad, Pakistan",5,Public Holiday,Govt Agency,7,8,10,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Yes,Yes,Assualt,9,2015,1,Tues
Pakistan,ISB-6998,Lahore,10/19/2013,4:31 AM,Yes,37083,54700,33.6785671,73.0613935,"H-8/1, Islamabad, Pakistan",8,Public Holiday,Govt Agency,4,5,5,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Yes,Yes,Attempted Murder,4,2013,10,Sat
Pakistan,ISB-2664,Lahore,6/1/2013,8:03 PM,Yes,56406,54000,33.6456828,72.9622965,"G-13/1, Islamabad, Pakistan",6,Public Holiday,Govt Agency,8,8,8,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Yes,Yes,Assualt,20,2013,6,Sat
Pakistan,ISB-7704,Lahore,6/18/2014,12:48 AM,Yes,86449,54880,33.7281733,73.0962172,"Constitution Avenue, Islamabad, Pakistan",4,Public Holiday,Govt Agency,10,2,3,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,No,No,Assualt,0,2014,6,Wed
Pakistan,ISB-7394,Lahore,4/13/2014,11:39 AM,No,NA,54700,33.7233105,73.0508582,"F-7/2, Islamabad, Pakistan",8,Public Holiday,Govt Agency,2,6,5,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,Yes,No,Assualt,11,2014,4,Sun
Pakistan,ISB-4783,Lahore,3/31/2015,3:18 PM,Yes,95942,54700,33.683985,73.0410172,"Street 55, Islamabad, Pakistan",9,Public Holiday,Govt Agency,6,3,10,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Yes,Yes,Assualt,15,2015,3,Tues
Pakistan,ISB-5124,Lahore,7/15/2014,9:38 AM,No,NA,54000,33.6650719,73.005772,"Street 125, Islamabad, Pakistan",8,Public Holiday,Govt Agency,9,9,3,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,No,Yes,Attempted Murder,9,2014,7,Tues
Pakistan,ISB-1313,Lahore,12/4/2014,3:56 PM,Yes,39286,54000,33.7272696,73.0597125,"F-7/3, Islamabad, Pakistan",10,Public Holiday,Govt Agency,1,7,1,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",Yes,Yes,Assualt,15,2014,12,Thurs
Pakistan,ISB-7571,Lahore,8/12/2015,1:18 PM,No,NA,54700,33.672139,73.0753818,"Mosque Street, Islamabad, Pakistan",7,Public Holiday,Govt Agency,10,8,8,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,Yes,Yes,Attempted Murder,13,2015,8,Wed
Pakistan,ISB-9130,Lahore,1/28/2016,7:13 AM,Yes,20968,54700,33.668452,73.0714737,"Nusrat Fatah Ali Khan Road, Islamabad, Pakistan",10,Public Holiday,Govt Agency,1,6,3,In congue. Etiam justo. Etiam pretium iaculis justo.,Yes,Yes,Snatching,7,2016,1,Thurs
Pakistan,ISB-2013,Lahore,11/30/2014,4:59 PM,Yes,89247,54880,33.6863689,73.0390519,"G-9/4, Islamabad, Pakistan",2,Public Holiday,Govt Agency,1,6,4,Phasellus in felis. Donec semper sapien a libero. Nam dui.,Yes,Yes,Assualt,16,2014,11,Sun
Pakistan,ISB-7733,Lahore,1/6/2017,6:04 AM,No,NA,54700,33.6646183,72.9986342,"Street 156, Islamabad, Pakistan",3,Public Holiday,Govt Agency,5,9,8,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Yes,Yes,Vandalism,6,2017,1,Fri
Pakistan,ISB-5670,Lahore,7/10/2014,9:14 PM,Yes,81915,54000,33.6470035,72.9636649,"Street 113, Islamabad, Pakistan",4,Public Holiday,Govt Agency,2,3,7,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",Yes,Yes,Assualt,21,2014,7,Thurs
Pakistan,ISB-4342,Lahore,6/11/2016,8:05 PM,Yes,71514,54700,NA,NA,"Daman -e- Koh road, Margalla Hills National Park, Islamabad, Pakistan",4,Public Holiday,Govt Agency,6,5,5,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",No,No,Assualt,20,2016,6,Sat
Pakistan,ISB-6190,Lahore,10/4/2013,11:58 AM,Yes,99276,54700,33.729007,73.1714214,"Jillani Town Road, Islamabad, Pakistan",4,Public Holiday,Govt Agency,4,8,6,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,No,Yes,Hit and Run,11,2013,10,Fri
Pakistan,ISB-5801,Lahore,8/22/2013,1:49 PM,Yes,84263,54880,33.7145088,73.0220793,"E-9/4, Islamabad, Pakistan",2,Public Holiday,Govt Agency,2,1,10,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",No,No,Mugging,13,2013,8,Thurs
Pakistan,ISB-1997,Lahore,8/14/2016,3:05 AM,No,NA,54700,33.726207,73.1064648,"Embassy Road, Islamabad, Pakistan",7,Public Holiday,Govt Agency,7,9,9,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,Yes,Yes,Vandalism,3,2016,8,Sun
Pakistan,ISB-8330,Lahore,12/14/2013,6:15 PM,Yes,3477,54880,33.6461002,73.0394759,"G 94, Islamabad, Pakistan",7,Public Holiday,Govt Agency,5,7,2,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,Yes,Yes,Assualt,18,2013,12,Sat
Pakistan,ISB-6592,Lahore,8/2/2014,11:22 AM,Yes,78434,54000,33.6858379,73.1175008,"Street Number 1, Islamabad, Pakistan",6,Public Holiday,Govt Agency,10,5,3,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",No,No,Assualt,11,2014,8,Sat
Pakistan,ISB-6048,Lahore,2/18/2016,4:42 PM,No,NA,54880,33.7488076,73.1505944,"Outer Road, Islamabad, Pakistan",10,Public Holiday,Govt Agency,7,10,4,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",No,No,Attempted Murder,16,2016,2,Thurs
Pakistan,ISB-9586,Lahore,1/30/2015,11:57 PM,Yes,24938,54000,33.6511197,73.0442777,"193 Street 1, Islamabad 67337, Pakistan",9,Public Holiday,Govt Agency,10,2,9,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",Yes,No,Hit and Run,23,2015,1,Fri
Pakistan,ISB-1230,Lahore,4/15/2015,7:46 PM,Yes,97491,54700,33.6711138,72.9921502,"33 Street 70, Islamabad, Pakistan",1,Public Holiday,Govt Agency,2,9,5,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",No,Yes,Assualt,19,2015,4,Wed
Pakistan,ISB-5711,Lahore,1/15/2013,10:54 AM,Yes,80751,54880,33.682028,72.9802734,"125-C/II Street 19, Islamabad, Pakistan",6,Public Holiday,Govt Agency,9,9,4,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Yes,Yes,Kidnapping,10,2013,1,Tues
Pakistan,ISB-2215,Lahore,10/24/2012,4:36 PM,Yes,32277,54700,33.7219657,73.0316727,"E-8, Islamabad, Pakistan",7,Public Holiday,Govt Agency,1,4,2,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",Yes,Yes,Assualt,16,2012,10,Wed
Pakistan,ISB-2430,Lahore,2/4/2016,1:33 AM,Yes,47840,54700,33.6506881,73.0511779,"Street Number 7, Islamabad, Pakistan",5,Public Holiday,Govt Agency,7,10,8,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Yes,Yes,Attempted Murder,1,2016,2,Thurs
Pakistan,ISB-1331,Lahore,3/20/2015,11:16 AM,No,NA,54880,33.6559507,73.1402104,"Street 8, Islamabad 45400, Pakistan",7,Public Holiday,Govt Agency,6,4,8,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",No,Yes,Attempted Murder,11,2015,3,Fri
Pakistan,ISB-2548,Lahore,4/30/2016,1:11 PM,Yes,73357,54700,33.7226984,73.027245,"E-8/2, Islamabad, Pakistan",2,Public Holiday,Govt Agency,6,9,4,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",No,Yes,Mugging,13,2016,4,Sat
Pakistan,ISB-3741,Lahore,8/24/2013,1:35 PM,Yes,67674,54700,33.7106734,73.0204899,"University Road, Islamabad, Pakistan",1,Public Holiday,Govt Agency,10,9,4,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,Yes,Yes,Snatching,13,2013,8,Sat
Pakistan,ISB-6740,Lahore,7/12/2012,1:11 PM,Yes,74079,54700,33.6569566,72.9783808,"Niazi Street, Islamabad, Pakistan",6,Public Holiday,Govt Agency,5,3,4,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,Yes,Yes,Attempted Murder,13,2012,7,Thurs
Pakistan,ISB-7363,Lahore,1/2/2014,4:23 PM,Yes,77285,54880,33.7226609,73.0639274,"63 St, Islamabad, Pakistan",4,Public Holiday,Govt Agency,1,3,10,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Yes,No,Attempted Murder,16,2014,1,Thurs
Pakistan,ISB-4538,Lahore,2/10/2013,4:32 PM,No,NA,54700,33.7371706,73.0669158,"Saidpur Village Road, Islamabad, Pakistan",5,Public Holiday,Govt Agency,4,1,8,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,No,Yes,Snatching,16,2013,2,Sun
Pakistan,ISB-5924,Lahore,10/10/2014,9:33 AM,Yes,71695,54700,33.6901046,73.11963,"Rawal Dam Colony Road, Islamabad, Pakistan",4,Public Holiday,Govt Agency,9,6,8,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",Yes,Yes,Hit and Run,9,2014,10,Fri
Pakistan,ISB-4239,Lahore,1/26/2017,1:38 AM,Yes,85134,54700,33.672866,72.9932075,"498 Street 66, Islamabad 54000, Pakistan",6,Public Holiday,Govt Agency,8,4,9,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",Yes,Yes,Assualt,1,2017,1,Thurs
Pakistan,ISB-1313,Lahore,6/16/2014,7:04 AM,No,NA,54700,33.676049,73.0139616,"G-10, Islamabad, Pakistan",4,Public Holiday,Govt Agency,2,10,5,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Yes,No,Hit and Run,7,2014,6,Mon
Pakistan,ISB-7314,Lahore,1/1/2015,5:31 AM,Yes,17581,54700,33.7333362,73.0690706,"Street 17, Islamabad, Pakistan",10,Public Holiday,Govt Agency,4,4,3,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",Yes,Yes,Attempted Murder,5,2015,1,Thurs
Pakistan,ISB-5120,Lahore,4/15/2013,10:56 AM,No,NA,54880,33.716982,73.0732253,"Luqman Hakeem Road, Islamabad, Pakistan",4,Public Holiday,Govt Agency,5,5,2,Phasellus in felis. Donec semper sapien a libero. Nam dui.,No,Yes,Assualt,10,2013,4,Mon
Pakistan,ISB-8142,Lahore,10/23/2015,1:15 PM,Yes,70428,54700,33.7368438,73.0892245,"F-5, Islamabad, Pakistan",3,Public Holiday,Govt Agency,4,2,8,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",Yes,Yes,Assualt,13,2015,10,Fri
Pakistan,ISB-7964,Lahore,3/2/2013,1:35 AM,Yes,26577,54700,33.7007121,72.9753608,"Street 44, Islamabad 54000, Pakistan",1,Public Holiday,Govt Agency,9,4,6,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,Yes,Yes,Assualt,1,2013,3,Sat
